ID,Hashes,Algorithms,VirusTotal,,,,Basic Properties,,,,History,,,,,"Names (top 3 names only, null if < 3 names)",,,
,,,Detection (sample: 4/69),Hash-MD5,Hash-SHA1,Hash-SHA256,File Type,Magic,Creation Time,Signature Date,First Seen in the Wild,First Submission,Last Submission,Last Analysis,Name1,Name2,Name3,Verdict (Benign or Malicious)
69,86cecb5aaac5dc004f3b4ddceb327be61e5721e971ad0e653762ec3e59850872,SHA256,0/76,f594cd92b3ff60364baad744301ce148,42705cad36e0dfbc70fe0f6eaed89e0a0cff962b,86cecb5aaac5dc004f3b4ddceb327be61e5721e971ad0e653762ec3e59850872,Win32 EXE,"PE32+ executable (GUI) x86-64, for MS Windows",N/A,N/A,2017-08-12 17:53:16,2017-05-11 21:26:21,2024-11-26 15:17:26,2024-11-26 15:17:26,file-fits,file-fits.exe,86cecb5aaac5dc004f3b4ddceb327be61e5721e971ad0e653762ec3e59850872.exe,Benign
70,86d5e2c5f6d63b1cee922999a4efbb30f0ec16577e1a2df9ea31eea826b723d7,SHA256,0/76,198239ee20930f6ecffc4b06af26ca7b,36dbb1192b7197bbfe16fec2838c0701875f5684,86d5e2c5f6d63b1cee922999a4efbb30f0ec16577e1a2df9ea31eea826b723d7,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2016-12-20 02:44:25,N/A,2016-12-19 19:44:25,2016-12-24 11:33:49,2024-11-28 06:39:08,2024-11-28 06:39:08,AifEditor,AifEditor.EXE,86d5e2c5f6d63b1cee922999a4efbb30f0ec16577e1a2df9ea31eea826b723d7.exe,Benign
71,86ee28923d4e7255762442fe93f220237197a756182ce320f5f6887b5c7147c5,SHA256,1/77,fd5137d1998bf8fcbab832123dd72256,155e5dd08ecbe6483167f596c927208f4cca8a39,86ee28923d4e7255762442fe93f220237197a756182ce320f5f6887b5c7147c5,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2012-02-10 00:54:54,N/A,2011-08-16 16:16:12,2012-03-23 06:30:44,2025-03-07 01:37:07,2024-10-28 01:57:35,Droplet Template.exe,Droplet Template.exee,312445866.exe,Malicious
72,86fa85399c7c692b90814ee2e2a14f2902779361,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
73,8719c7971d1023fee75a37c661c8a3ad63a07afe,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
74,8739b14c611676a391168f5a6634de40,MD5,46/76,8739b14c611676a391168f5a6634de40,6396c399fa607e957f0aa5d2f992376a77291fd2,5c459e473131fcebab88c0c098a1b9f14477a5974186dfd84b15e03f40b7f071,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2023-10-19 03:59:52,N/A,2024-06-15 11:01:38,2024-06-15 10:25:02,2024-06-19 04:24:55,2025-01-30 17:14:49,8739b14c611676a391168f5a6634de40_NeikiAnalytics.exe,5c459e473131fcebab88c0c098a1b9f14477a5974186dfd84b15e03f40b7f071.exe,5c459e473131fcebab88c0c098a1b9f14477a5974186dfd84b15e03f40b7f071.exe.vir,Malicious
75,8776eca1d3411f262123402b98d568a66a0a8184,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
76,8783ddab03fc1053ca4094f20f62eff0,MD5,44/76,8783ddab03fc1053ca4094f20f62eff0,f4a694633685142805e5a15e1e14e53597f946b8,1b8393fee1e1db145ff63491330bf4ffa243093da889fcf8456a05971b7e7da2,ELF,"ELF 32-bit LSB executable, Intel 80386, version 1 (SYSV), statically linked, stripped",N/A,N/A,2024-06-17 07:03:40,2024-06-17 06:49:20,2024-06-18 15:28:16,2025-02-11 15:03:02,1b8393fee1e1db145ff63491330bf4ffa243093da889fcf8456a05971b7e7da2.elf,xova.x86,zbetcheckin_tracker_xova.x86,Malicious
77,87da8b45e2fecaddcdcaca35ea2f6583352344aba7f297c11b0434f39a476056,SHA256,0/76,3b1e6f9026cfbb998542066ae39ee0c1,3f704a5a8f284cf957eeee23337d14a649cd9c1a,87da8b45e2fecaddcdcaca35ea2f6583352344aba7f297c11b0434f39a476056,Win32 EXE,"PE32+ executable (GUI) x86-64, for MS Windows",1970-05-16 16:53:52,N/A,2017-07-05 23:38:24,2017-05-11 21:16:16,2024-10-16 08:14:09,2024-10-16 08:14:09,blur-gauss.exe,87da8b45e2fecaddcdcaca35ea2f6583352344aba7f297c11b0434f39a476056.exe,blur-gauss,Benign
78,88325c041ceeb171c6aba3c16217ead8,MD5,52/76,88325c041ceeb171c6aba3c16217ead8,20a1799951576ffa42b44a9d167d88de4251a091,a50745dac3f937c5d3a94bb5cedbe20821365c6f711f5d16bd44805ee2909852,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2024-06-15 00:26:38,N/A,N/A,2024-06-15 03:07:15,2024-06-16 12:55:07,2025-02-21 12:01:34,a50745dac3f937c5d3a94bb5cedbe20821365c6f711f5d16bd44805ee2909852.exe,Magma Middle East Oil & Gas Request For Quotation.exe,null,Malicious
79,884a70f8418eaab0324a30b90b44bdb8b3988d45b372d540b1f2af8a95fbf00a,SHA256,2/76,f357aae8a5327e9f68d469890a23cb5c,fcbd0a7e12b8f126b702096b4262ee000dccef0b,884a70f8418eaab0324a30b90b44bdb8b3988d45b372d540b1f2af8a95fbf00a,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2018-06-14 13:27:46,N/A,2023-12-20 18:40:27,2023-09-14 15:03:33,2024-12-13 20:28:47,2025-03-09 01:29:25,file-checksum-calculator.exe,884a70f8418eaab0324a30b90b44bdb8b3988d45b372d540b1f2af8a95fbf00a.exe,884a70f8418eaab0324a30b90b44bdb8b3988d45b372d540b1f2af8a95fbf00a.exe.vir,Malicious
80,887a65ff2a537693dac7c87d1778d2088d51209b,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
81,88ebfc23aab1a10fbd448e68d41ac917,MD5,57/81,88ebfc23aab1a10fbd448e68d41ac917,2628dae7ae36075b3114fa1e97f843bdd28a6d6e,687270c1d63eae645e90daa521bd69826393150f284a668c613b678f6a500102,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2020-12-09 02:25:49,N/A,N/A,2024-05-25 22:51:48,2024-07-31 14:50:28,2025-02-23 03:01:05,Java(TM) Web Launcher,jp2launcher.exe,asdf.exe,Malicious
82,89441cca04cfaebcacaa194a59d78e1fee62fc3c608704401a2dd1035d71d8de,SHA256,0/76,de8796c3009e3dceb6da6b5bdd650896,16978301887dd6fb39fa53dca2dc2837bfd5d0da,89441cca04cfaebcacaa194a59d78e1fee62fc3c608704401a2dd1035d71d8de,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2015-07-10 03:30:20,N/A,2015-07-09 20:25:06,2015-07-18 04:03:32,2024-10-28 01:23:56,2024-10-28 01:23:56,SystemPropertiesPerformance.exe,89441cca04cfaebcacaa194a59d78e1fee62fc3c608704401a2dd1035d71d8de.exe,SystemPropertiesPerformance,Benign
83,89f4d2249c33ef790f3ff03130161fddc3d4059bb7ae41e662014bd43f0f2106,SHA256,0/75,f076d2968bbc1cceb25039349e2a546b,dd18d9f9880cbb42ad2c181076328dba92eff43e,89f4d2249c33ef790f3ff03130161fddc3d4059bb7ae41e662014bd43f0f2106,Win32 EXE,"PE32 executable (GUI) Intel 80386 Mono/.Net assembly, for MS Windows",2012-07-26 22:29:31,N/A,2012-07-26 15:29:31,2013-01-17 08:09:29,2024-11-26 15:13:59,2024-11-26 15:13:59,vsixinstaller.exe,VSIXInstaller.exe,89f4d2249c33ef790f3ff03130161fddc3d4059bb7ae41e662014bd43f0f2106.exe,Benign
84,8a03505cea41fd01778abfbcb4ee0b10,MD5,23/76,8a03505cea41fd01778abfbcb4ee0b10,2d9d3bc7320289e892f1b8a47fcac789a76ebf95,e39fafe0375e5be2c64c096b0da6bd4351e9fb6dfb8beb9c21e9e89c52d1c033,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2023-08-13 16:20:39,N/A,N/A,2024-06-15 10:33:06,2024-06-22 18:49:02,2024-12-27 12:30:50,e39fafe0375e5be2c64c096b0da6bd4351e9fb6dfb8beb9c21e9e89c52d1c033.exe,8a03505cea41fd01778abfbcb4ee0b10_NeikiAnalytics.exe,e39fafe0375e5be2c64c096b0da6bd4351e9fb6dfb8beb9c21e9e89c52d1c033.exe.vir,Malicious
85,8a1e368521576679197af3be8552f16f,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
86,8a4d66c994f7ad5dac79073f01168d8d,MD5,56/75,8a4d66c994f7ad5dac79073f01168d8d,804a383a7f326a55a53027cd21eb56c9d9525f44,5a70217386bc27c68d3d8b72fdad2031355076dbdcefb62d5a7fbf5721cd21cb,Win32 EXE,"PE32 executable (GUI) Intel 80386 Mono/.Net assembly, for MS Windows",2024-06-14 07:31:21,N/A,2024-06-14 09:23:20,2024-06-14 05:34:38,2024-06-15 16:16:56,2025-02-04 08:01:43,Ejbinzhohdc.exe,Statement  May 2024.exe,Order 60149275970.exe,Malicious
87,8a531ac1850e79081759de09b70251db,MD5,64/78,8a531ac1850e79081759de09b70251db,1cc10eb949d449c7152ca0e3409d94b8d61db5d4,a0527f548f6ed392f4d578d32ce5d75677492875b13a60a068e55f8ad6105267,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2023-11-17 19:25:54,N/A,2024-06-14 21:28:25,2024-06-14 20:46:18,2024-06-17 22:08:57,2024-07-19 04:34:55,a0527f548f6ed392f4d578d32ce5d75677492875b13a60a068e55f8ad6105267.exe,dl.php,null,Malicious
88,8a7f5612a24967b282f66403fb7f35ff,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
89,8a80db2b09678be407cd003196c1a6e1ac573999,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
90,8a94a53eb5907f53ab132380c7ae9b61,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
91,8aca6581656238a0195a3baaf7054e67,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
92,8ae80fb68d0f1da36dff68a85ee5f4e4,MD5,22/76,8ae80fb68d0f1da36dff68a85ee5f4e4,43ff16331a14389cc132a0ddbad4894389df9910,f6a6fe13690fb23df4afe0060a4cdbe2bc1efb12e4f049a230598dded5c48c05,Android,"Zip archive data, at least v2.0 to extract, compression method=deflate",N/A,N/A,N/A,2024-06-17 02:12:16,2024-11-22 10:00:52,2025-02-21 06:01:01,f6a6fe13690fb23df4afe0060a4cdbe2bc1efb12e4f049a230598dded5c48c05.apk,f6a6fe13690fb23df4afe0060a4cdbe2bc1efb12e4f049a230598dded5c48c05,null,Malicious
93,8ae850b06dae5f8ed24db07286fa6f2c,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
94,8b33829344f7ee1837a9135d0b4037c4611a2da8,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
95,8b42292720589ce90e3d4b6d2eed1dab9f8f46827bf424975901902ccb6441ad,SHA256,0/75,0d0f1968bdc223b23b9a0a6400f89b19,66d9906b0459ba2075283841c55ebe3efc63b417,8b42292720589ce90e3d4b6d2eed1dab9f8f46827bf424975901902ccb6441ad,Win32 EXE,"PE32+ executable (console) x86-64 (stripped to external PDB), for MS Windows",1970-01-01 00:00:19,N/A,N/A,2017-03-10 10:56:22,2024-11-28 06:43:31,2024-11-28 06:43:31,*.exe,8b42292720589ce90e3d4b6d2eed1dab9f8f46827bf424975901902ccb6441ad.exe,gettext.exe,Benign
96,8b606188bf795527c0a4592628eb3d55,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
97,8b62b90b65e21566b2a6267ecdc8357c,MD5,41/77,8b62b90b65e21566b2a6267ecdc8357c,a6c258c8acc7771838cefefef7f2a2234e108447,5d97d7d72be6654dffc5f3e42a6a5765508032e0fcfbf38dc19bcd88a41989e0,ELF,"ELF 32-bit LSB executable, Renesas SH, version 1 (SYSV), statically linked, not stripped",N/A,N/A,2024-06-15 08:01:32,2024-06-15 07:55:02,2024-06-15 16:17:16,2025-03-11 13:02:07,5d97d7d72be6654dffc5f3e42a6a5765508032e0fcfbf38dc19bcd88a41989e0.elf,8b62b90b65e21566b2a6267ecdc8357c.elf,s-h.4-.Sakura,Malicious
98,8b658db99f95a84d2dade78aeccec5be93b25392ffc80f78b457c3523827e7d2,SHA256,0/76,256ae3175865b29ea4e249e90517f803,4023d8581fee4a4d52ef187f007549833f2bae34,8b658db99f95a84d2dade78aeccec5be93b25392ffc80f78b457c3523827e7d2,Win32 EXE,"PE32+ executable (console) x86-64, for MS Windows",N/A,N/A,2020-06-11 13:11:55,2017-05-11 21:16:01,2024-10-16 07:54:37,2024-10-16 07:54:37,8b658db99f95a84d2dade78aeccec5be93b25392ffc80f78b457c3523827e7d2.exe,3235102300.exe,gimptool-2.0.exe,Benign
99,8b7d61741a194b44368efb72d8999ab2d99a3128,SHA1,1/76,a2a35a3e0e9847ba5625c8abd4da99a0,8b7d61741a194b44368efb72d8999ab2d99a3128,005f18de80776abeb906ccd688dc1d2ff9b02c371159ddd43abba25239e853c9,ZIP,"Zip archive data, at least v1.0 to extract, compression method=store",N/A,N/A,2014-11-15 19:35:01,2015-03-25 16:59:04,2024-11-09 04:53:30,2024-11-09 04:53:30,ShadowBot_Sep2008.zip,VirusShare_a2a35a3e0e9847ba5625c8abd4da99a0,aa,Malicious
100,8bc26373fc7a9bbdd4bcab1227d76970d25c070589dd24415c3c3a8fb02f6f8e,SHA256,0/76,aaa30eaf7e7bfd95ce180ad72a0dce58,c310b0bd200155cc7a03ab8e4b8a0873e180f788,8bc26373fc7a9bbdd4bcab1227d76970d25c070589dd24415c3c3a8fb02f6f8e,DOS EXE,MS-DOS executable,N/A,N/A,2020-04-22 16:04:42,2010-03-01 04:37:06,2024-11-27 06:11:25,2025-03-03 07:36:42,pmgrant.exe,PMGRANT.EXE,175126375.exe,Benign
101,8bc53c486cba7fca5ffe4dd43976cbaac6bfb24acc95d23da5ad5bc0e0689a3e,SHA256,0/75,65817001ec5d3a00c5c679ab470cf2a1,8cf1187e5d543599d86f3b631dc79590c4063bee,8bc53c486cba7fca5ffe4dd43976cbaac6bfb24acc95d23da5ad5bc0e0689a3e,Win32 EXE,"PE32 executable (console) Intel 80386 Mono/.Net assembly, for MS Windows",2012-02-11 03:52:32,N/A,2020-06-11 13:11:10,2013-06-29 04:23:13,2025-01-07 12:29:59,2025-01-07 12:29:59,6duw_kla.exe,TABLEDIFF,TABLEDIFF.EXE,Benign
102,8be2b7aefe5d24987b2be9be6b2353aec2c6b539,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
103,8be3a688f8df9fb0d953fdc25071814e005025c5,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
104,8c0ca8b3d71131ec5d92559f23bcc892b43163bb,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
105,8c2991298b7548246441ec10004ee0b72702b2aa,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
106,8c3bbed05fa991ebab03c16a7c146e8d957bfa54,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
107,8c56441e6c45f91523a8384e2eb9bdc4,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
108,8c92d8a22c7de016fbdfaad20e2ff0cd59d2423d,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
109,8ce7d1c8c68632002233f0c07d96bf18,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
110,8d0823d6a47556b39490d1cdddefaf4e0a817dce,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
111,8d1ec93eeb533c172b6dd61464dfd14a,MD5,40/76,8d1ec93eeb533c172b6dd61464dfd14a,19e455025b4cee80f95a0cd87dec8317980c99ca,4598c5238bd0334b7b237e768de7e703fdcccf553062201fbe1f1addc3bfa821,ZIP,"Zip archive data, at least v1.0 to extract, compression method=store",N/A,N/A,N/A,2024-06-15 09:58:28,2024-06-16 10:44:34,2024-12-27 12:34:43,4598c5238bd0334b7b237e768de7e703fdcccf553062201fbe1f1addc3bfa821.zip,##!!SetUp_2244_Pa$sW0rd$$!!.zip,null,Malicious
112,8d4ad2420b18e34e9c4ed78407ab4b5347bfda3b,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
113,8d8491cb71fb375f6509a6521c09f685368530ba2eed68abc8cab2f45828a65e,SHA256,0/77,79c598fd0cc70827f1d1582dadb260e1,a8f38cab3e8027a9e333f91652ceeff813f1b92b,8d8491cb71fb375f6509a6521c09f685368530ba2eed68abc8cab2f45828a65e,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",1992-06-19 22:22:17,N/A,2020-06-11 13:11:22,2009-03-12 06:07:15,2025-02-03 08:59:47,2024-10-16 08:09:32,clamwallsetup.exe,ety8s.exe,3754989328.exe,Benign
114,8d9c20a9182e3162a6863f006a6b93fb246d7d02,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
115,8dad1c46949791eb61d405011f6c9832,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
116,8df9747354421c6cabbfabe94bef66f7ce1c5d8b002b4eb749c8534bc544b22d,SHA256,0/76,03241b69898308925864d32c32e63889,568b73c2acc801aec954f8274c768bd827a3fd84,8df9747354421c6cabbfabe94bef66f7ce1c5d8b002b4eb749c8534bc544b22d,Win32 EXE,"PE32+ executable (console) x86-64, for MS Windows",2012-01-06 00:04:18,N/A,2012-01-05 12:37:20,2012-05-18 19:49:01,2025-03-05 18:26:34,2025-01-18 03:15:25,LogTransport2.exe,f7arr.exe,LogTransport2,Benign
117,8e12185b08cf796df2d130f6c51bd85e,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
118,8e4c0eeb469f011e6aea3dbd07106515,MD5,68/76,8e4c0eeb469f011e6aea3dbd07106515,6ca6c70bdba3071e88c27da45ee30df3dcea0783,624ff6d75bbbab4429dac47cee8b2f1ae95358915442021f80ded0eeb1110188,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2024-05-25 23:40:26,N/A,2024-06-15 08:01:57,2024-06-13 05:32:26,2024-10-27 19:55:39,2025-02-16 19:07:50,624ff6d75bbbab4429dac47cee8b2f1ae95358915442021f80ded0eeb1110188.exe,163.exe,null,Malicious
119,8e7eac5013699d34af9b001e61be38b410d98ef661ad11af37b356606eb63799,SHA256,0/76,5382b5a1deeba1f374fddb194a28c87e,9cd5b311ba587fff2c42f0fd347b01a4022bfbe1,8e7eac5013699d34af9b001e61be38b410d98ef661ad11af37b356606eb63799,Win32 EXE,"PE32+ executable (GUI) x86-64, for MS Windows",2017-01-16 18:36:39,N/A,2017-01-16 11:36:39,2017-01-19 14:29:33,2024-11-27 05:52:55,2024-11-27 05:52:55,designer,designer.exe,8e7eac5013699d34af9b001e61be38b410d98ef661ad11af37b356606eb63799.exe,Benign
120,8ec9eb589dc78c7e0ad9c8155027a133,MD5,37/76,8ec9eb589dc78c7e0ad9c8155027a133,f4cc5469b945ce8f4c5d266375c28f97636479ff,97e67ac77d80d26af4897acff2a3f6075e0efe7997a67d8194e799006ed5efc9,JAR,Java archive data (JAR),N/A,N/A,2024-02-08 08:00:00,2024-01-25 04:52:01,2024-06-16 03:24:24,2025-01-30 14:45:46,Swift Copy Remitance-pdf.jar,97e67ac77d80d26af4897acff2a3f6075e0efe7997a67d8194e799006ed5efc9.jar,Remittancepdf.jar,Malicious
121,8faa46add22097100bad45c064933742e6c8ddf1,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
122,8fb7d0019f23605a89bda9918265c7b1,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
123,8ff4a66cbb6e2c5d533470e6b3c01dc0658f859a291604158df7f631ded35e2d,SHA256,64/76,132c8a585cbe28460ea7ddd653ae81a3,11b90d9030f473577e9484617803481ff3aa3a66,8ff4a66cbb6e2c5d533470e6b3c01dc0658f859a291604158df7f631ded35e2d,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2022-02-15 04:15:37,N/A,N/A,2024-06-16 13:22:44,2024-06-17 18:08:30,2025-01-22 13:14:37,8ff4a66cbb6e2c5d533470e6b3c01dc0658f859a291604158df7f631ded35e2d.exe,svchost.exe,1.exe,Malicious
124,90121ea83b029b7d608eaee0fb8c314e3ca534fe,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
125,902a4721ddaba9f6619dd7920a9ed61d3835563adc44d207355feebd71bfa310,SHA256,0/77,4343302328630de8b062eaa3cb6c06b0,be0f494f541e7ffda00efdcceab4b414566f900b,902a4721ddaba9f6619dd7920a9ed61d3835563adc44d207355feebd71bfa310,Win32 EXE,"PE32+ executable (GUI) x86-64, for MS Windows",2012-07-26 20:55:20,N/A,2012-07-26 08:22:10,2013-04-29 20:14:28,2024-10-28 02:01:37,2024-10-28 02:01:37,spyxx_amd64.exe,902a4721ddaba9f6619dd7920a9ed61d3835563adc44d207355feebd71bfa310.exe,benign_883.exe,Benign
126,9043a27976c16f5947221c98aca6515dae2b35e3,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
127,9048b155b910efca54b0f179a6f385ff,MD5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
128,909020ac73d8309296d64bf22cdc1e6df0bed4a3,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
129,90b0841fa288d450ad74d230167d9a67f91598bd,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
130,91543ccc5b53f822eb20c62ba67f2ac84ee0a01a,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
131,91779f713e033d6d181d1f08e523c1356e3466308f19436fb9ebbc95f9364af0,SHA256,0/76,f82e3591111e5b9d9c70636390237d65,9b443fdf1ce9ae1e1bf4c65acacbfe303b41044e,91779f713e033d6d181d1f08e523c1356e3466308f19436fb9ebbc95f9364af0,Win32 EXE,"PE32+ executable (console) x86-64, for MS Windows",2015-07-10 03:14:36,N/A,2015-07-09 20:14:36,2015-07-18 05:11:04,2024-11-26 14:40:25,2024-11-26 14:40:25,waitfor.exe,91779f713e033d6d181d1f08e523c1356e3466308f19436fb9ebbc95f9364af0.exe,3522408312.exe,Benign
132,91b963bfd8c79e5bd8a134f504869f99a4603a7e,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
133,91cf38cb4036ce2398ca47ddc10ec0d019d63413,SHA1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,null,null,null,N/A
134,91fd704dd8ddcc0486241268845b5397,MD5,22/78,91fd704dd8ddcc0486241268845b5397,1fbad051ea0ef922b95608fc7b0a106d1ead600a,fb35b62ebce5258e6771ad945e52900a8921dcb8ba778dfd3cfc891746673965,Windows shortcut,"MS Windows shortcut, Item id list present, Points to a file or directory, Has Relative path, Has command line arguments, Icon number=0, Archive, ctime=Tue Feb 13 23:11:58 2024, mtime=Thu Apr 25 10:33:27 2024, atime=Tue Feb 13 23:11:58 2024, length=455680, window=hidenormalshowminimized",2024-02-13 23:11:58,N/A,N/A,2024-05-27 07:42:31,2024-06-16 14:40:24,2024-06-27 02:17:35,start.lnk,fb35b62ebce5258e6771ad945e52900a8921dcb8ba778dfd3cfc891746673965.lnk,fb35b62ebce5258e6771ad945e52900a8921dcb8ba778dfd3cfc891746673965.lnk.vir,Malicious
135,9215b4a2cdeb9cd57c8354cc296d4b17,MD5,56/76,9215b4a2cdeb9cd57c8354cc296d4b17,456a70d417748f6ca3c3aff4e29b4b64d6ae5fb0,a870dfe3f0a885f031c1c74df26eb9083929cc10c394122439dd5822ca39e6c9,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",2024-06-14 16:43:31,N/A,2024-06-14 21:22:03,2024-06-14 18:49:23,2024-06-17 23:32:23,2025-03-01 13:20:17,Setup.exe,a870dfe3f0a885f031c1c74df26eb9083929cc10c394122439dd5822ca39e6c9.exe,null,Malicious
136,9232fd1e7662b3c2ef8bce1e720c6c5ea44606001fd78a59cae59079b3d1c074,SHA256,50/76,9b9c3e3dbe3ee53a57bfab070ee6be8e,f30398404ebbb663d796b7415e6fc0fcbac7e458,9232fd1e7662b3c2ef8bce1e720c6c5ea44606001fd78a59cae59079b3d1c074,Win32 EXE,"PE32 executable (GUI) Intel 80386, for MS Windows",1992-06-19 22:22:17,N/A,2024-06-15 21:01:46,2024-06-15 20:26:37,2025-01-24 13:35:05,2025-03-11 01:01:17,9232fd1e7662b3c2ef8bce1e720c6c5ea44606001fd78a59cae59079b3d1c074.exe,null,null,Malicious
137,924de9f4a334fbcf9026cb64bf1b331c,MD5,57/76,924de9f4a334fbcf9026cb64bf1b331c,bf65e2ddad03edcd345b4506913aba7aa1ad5c56,7b387f43bf5aefd8f4bb62ffc70756f0406f0194281a2b991fee89b340ba2170,Win32 EXE,"PE32 executable (GUI) Intel 80386 Mono/.Net assembly, for MS Windows",2024-06-17 02:34:19,N/A,2024-06-17 07:28:00,2024-06-17 06:31:59,2024-06-20 09:20:30,2024-10-07 08:24:16,Wrwh.exe,7b387f43bf5aefd8f4bb62ffc70756f0406f0194281a2b991fee89b340ba2170.exe,GXSAG24049117_57.exe,Malicious
